dataset,dataset_label,sample_id,comparison,similarity
lot_balanced_thermo,Thermo,PRO 65,Random same-group primary,0.5902130519348948
lot_balanced_thermo,Thermo,PRO 65,Random same-group primary,0.7154416521241169
lot_balanced_thermo,Thermo,PRO 65,Random other-group primary,0.5920654551870357
lot_balanced_thermo,Thermo,PRO 65,Random other-group primary,0.35419038586238377
lot_balanced_thermo,Thermo,PRO 65,Random other-group primary,0.6302433000071612
lot_balanced_thermo,Thermo,PRO 65,Random other-group primary,0.37626821950412004
lot_balanced_thermo,Thermo,PRO 65,Random other-group primary,0.5587933584438802
lot_balanced_thermo,Thermo,PRO 66,True same sample,0.771474391155161
lot_balanced_thermo,Thermo,PRO 66,Best wrong primary,0.899914795080053
lot_balanced_thermo,Thermo,PRO 66,Random same-group primary,0.5793749732845643
lot_balanced_thermo,Thermo,PRO 66,Random same-group primary,0.34144389236157097
lot_balanced_thermo,Thermo,PRO 66,Random same-group primary,0.5579247567379946
lot_balanced_thermo,Thermo,PRO 66,Random same-group primary,0.35693070283115635
lot_balanced_thermo,Thermo,PRO 66,Random same-group primary,0.2680644754046226
lot_balanced_thermo,Thermo,PRO 66,Random other-group primary,-0.001905819209863966
lot_balanced_thermo,Thermo,PRO 66,Random other-group primary,0.5210536194814265
lot_balanced_thermo,Thermo,PRO 66,Random other-group primary,0.15080766359920472
lot_balanced_thermo,Thermo,PRO 66,Random other-group primary,0.26184188983933543
lot_balanced_thermo,Thermo,PRO 66,Random other-group primary,0.6778099630305146
lot_balanced_thermo,Thermo,PRO 67,True same sample,0.6961304312399506
lot_balanced_thermo,Thermo,PRO 67,Best wrong primary,0.8908451946060014
lot_balanced_thermo,Thermo,PRO 67,Random same-group primary,0.3763232730663004
lot_balanced_thermo,Thermo,PRO 67,Random same-group primary,0.6851009140745383
lot_balanced_thermo,Thermo,PRO 67,Random same-group primary,0.20121525655340522
lot_balanced_thermo,Thermo,PRO 67,Random same-group primary,0.3805243092696112
lot_balanced_thermo,Thermo,PRO 67,Random same-group primary,0.3708595597450234
lot_balanced_thermo,Thermo,PRO 67,Random other-group primary,0.6465465204704836
lot_balanced_thermo,Thermo,PRO 67,Random other-group primary,0.14735441411673003
lot_balanced_thermo,Thermo,PRO 67,Random other-group primary,0.3894639832785334
lot_balanced_thermo,Thermo,PRO 67,Random other-group primary,0.4881307631774783
lot_balanced_thermo,Thermo,PRO 67,Random other-group primary,0.18174799975254974
lot_balanced_thermo,Thermo,PRO 68,True same sample,0.8455249152816767
lot_balanced_thermo,Thermo,PRO 68,Best wrong primary,0.904312059054075
lot_balanced_thermo,Thermo,PRO 68,Random same-group primary,0.5257273290915285
lot_balanced_thermo,Thermo,PRO 68,Random same-group primary,0.19868747677441273
lot_balanced_thermo,Thermo,PRO 68,Random same-group primary,0.7664598476667834
lot_balanced_thermo,Thermo,PRO 68,Random same-group primary,0.33475473072913975
lot_balanced_thermo,Thermo,PRO 68,Random same-group primary,0.4192271723055466
lot_balanced_thermo,Thermo,PRO 68,Random other-group primary,0.0034743211390695916
lot_balanced_thermo,Thermo,PRO 68,Random other-group primary,0.133134280427642
lot_balanced_thermo,Thermo,PRO 68,Random other-group primary,0.12060328248111754
lot_balanced_thermo,Thermo,PRO 68,Random other-group primary,0.5312971425838411
lot_balanced_thermo,Thermo,PRO 68,Random other-group primary,0.5230865441487212
lot_balanced_thermo,Thermo,PRO 69,True same sample,0.591777725452163
lot_balanced_thermo,Thermo,PRO 69,Best wrong primary,0.7515571043677431
lot_balanced_thermo,Thermo,PRO 69,Random same-group primary,0.21144784668689304
lot_balanced_thermo,Thermo,PRO 69,Random same-group primary,0.5669829118752207
lot_balanced_thermo,Thermo,PRO 69,Random same-group primary,0.5005136750392952
lot_balanced_thermo,Thermo,PRO 69,Random same-group primary,0.3972847098909717
lot_balanced_thermo,Thermo,PRO 69,Random same-group primary,0.6673866736436493
lot_balanced_thermo,Thermo,PRO 69,Random other-group primary,0.20353685248544076
lot_balanced_thermo,Thermo,PRO 69,Random other-group primary,0.5251117685720861
lot_balanced_thermo,Thermo,PRO 69,Random other-group primary,0.6447278136298447
lot_balanced_thermo,Thermo,PRO 69,Random other-group primary,0.272713355443584
lot_balanced_thermo,Thermo,PRO 69,Random other-group primary,0.4245829548681409
lot_balanced_thermo,Thermo,PRO 70,True same sample,0.793241251682938
lot_balanced_thermo,Thermo,PRO 70,Best wrong primary,0.8337359548956998
lot_balanced_thermo,Thermo,PRO 70,Random same-group primary,0.6787287814746907
lot_balanced_thermo,Thermo,PRO 70,Random same-group primary,0.8298092358787393
lot_balanced_thermo,Thermo,PRO 70,Random same-group primary,0.31576581934372794
lot_balanced_thermo,Thermo,PRO 70,Random same-group primary,0.6166510422157053
lot_balanced_thermo,Thermo,PRO 70,Random same-group primary,0.732287999306846
lot_balanced_thermo,Thermo,PRO 70,Random other-group primary,0.5174456556773535
lot_balanced_thermo,Thermo,PRO 70,Random other-group primary,0.7030040820248631
lot_balanced_thermo,Thermo,PRO 70,Random other-group primary,0.39766067190316556
lot_balanced_thermo,Thermo,PRO 70,Random other-group primary,0.6598286315412467
lot_balanced_thermo,Thermo,PRO 70,Random other-group primary,0.5759624074671246
lot_balanced_thermo,Thermo,PRO 71,True same sample,0.757914202841972
lot_balanced_thermo,Thermo,PRO 71,Best wrong primary,0.9110213664001492
lot_balanced_thermo,Thermo,PRO 71,Random same-group primary,0.4693557643341542
lot_balanced_thermo,Thermo,PRO 71,Random same-group primary,0.6139385888201118
lot_balanced_thermo,Thermo,PRO 71,Random same-group primary,0.5552370401022554
lot_balanced_thermo,Thermo,PRO 71,Random same-group primary,0.7031897165465018
lot_balanced_thermo,Thermo,PRO 71,Random same-group primary,0.7238879735037482
lot_balanced_thermo,Thermo,PRO 71,Random other-group primary,0.32922066994878174
lot_balanced_thermo,Thermo,PRO 71,Random other-group primary,0.5961131885997661
lot_balanced_thermo,Thermo,PRO 71,Random other-group primary,0.6072887583379172
lot_balanced_thermo,Thermo,PRO 71,Random other-group primary,0.7511817390597085
lot_balanced_thermo,Thermo,PRO 71,Random other-group primary,0.28967335032084895
lot_balanced_thermo,Thermo,PRO 72,True same sample,0.7399854925305331
lot_balanced_thermo,Thermo,PRO 72,Best wrong primary,0.6978821953642774
lot_balanced_thermo,Thermo,PRO 72,Random same-group primary,0.6268066791268438
lot_balanced_thermo,Thermo,PRO 72,Random same-group primary,0.521531646316409
lot_balanced_thermo,Thermo,PRO 72,Random same-group primary,0.47449691099382124
lot_balanced_thermo,Thermo,PRO 72,Random same-group primary,0.4551142770660515
lot_balanced_thermo,Thermo,PRO 72,Random same-group primary,0.5522923489144977
lot_balanced_thermo,Thermo,PRO 72,Random other-group primary,0.5302921003456684
lot_balanced_thermo,Thermo,PRO 72,Random other-group primary,0.4717889894721281
lot_balanced_thermo,Thermo,PRO 72,Random other-group primary,0.36029602349490886
lot_balanced_thermo,Thermo,PRO 72,Random other-group primary,0.27571411843502075
lot_balanced_thermo,Thermo,PRO 72,Random other-group primary,0.5964296664366451
lot_balanced_thermo,Thermo,PRO 73,True same sample,0.6207710696033282
lot_balanced_thermo,Thermo,PRO 73,Best wrong primary,0.7199021130911369
lot_balanced_thermo,Thermo,PRO 73,Random same-group primary,0.5498022050634809
lot_balanced_thermo,Thermo,PRO 73,Random same-group primary,0.6161171367272
lot_balanced_thermo,Thermo,PRO 73,Random same-group primary,0.6065469647252143
lot_balanced_thermo,Thermo,PRO 73,Random same-group primary,0.6749823056776674
lot_balanced_thermo,Thermo,PRO 73,Random same-group primary,0.638588478011708
lot_balanced_thermo,Thermo,PRO 73,Random other-group primary,0.14390265407710423
lot_balanced_thermo,Thermo,PRO 73,Random other-group primary,0.2705469293911728
lot_balanced_thermo,Thermo,PRO 73,Random other-group primary,0.5343327081944713
lot_balanced_thermo,Thermo,PRO 73,Random other-group primary,0.6005970474269391
lot_balanced_thermo,Thermo,PRO 73,Random other-group primary,0.5943754901062198
lot_balanced_thermo,Thermo,PRO 74,True same sample,0.7064037076723575
lot_balanced_thermo,Thermo,PRO 74,Best wrong primary,0.8946408616076205
lot_balanced_thermo,Thermo,PRO 74,Random same-group primary,0.46924925342467183
lot_balanced_thermo,Thermo,PRO 74,Random same-group primary,0.6723779010291218
lot_balanced_thermo,Thermo,PRO 74,Random same-group primary,0.8614301896100696
lot_balanced_thermo,Thermo,PRO 74,Random same-group primary,0.7021484817973724
lot_balanced_thermo,Thermo,PRO 74,Random same-group primary,0.8072002952629219
lot_balanced_thermo,Thermo,PRO 74,Random other-group primary,0.7536108574921627
lot_balanced_thermo,Thermo,PRO 74,Random other-group primary,0.5600434605079755
lot_balanced_thermo,Thermo,PRO 74,Random other-group primary,0.6254661359859869
lot_balanced_thermo,Thermo,PRO 74,Random other-group primary,0.7380709718823066
lot_balanced_thermo,Thermo,PRO 74,Random other-group primary,0.44408816485984726
lot_balanced_thermo,Thermo,PRO 75,True same sample,0.7616311322561513
lot_balanced_thermo,Thermo,PRO 75,Best wrong primary,0.8126364588288205
lot_balanced_thermo,Thermo,PRO 75,Random same-group primary,0.5533336905795958
lot_balanced_thermo,Thermo,PRO 75,Random same-group primary,0.47867601364810053
lot_balanced_thermo,Thermo,PRO 75,Random same-group primary,0.6199720911111704
lot_balanced_thermo,Thermo,PRO 75,Random same-group primary,0.6642672778140319
lot_balanced_thermo,Thermo,PRO 75,Random same-group primary,0.49076532753914914
lot_balanced_thermo,Thermo,PRO 75,Random other-group primary,0.23676354282148968
lot_balanced_thermo,Thermo,PRO 75,Random other-group primary,0.6289261479648596
lot_balanced_thermo,Thermo,PRO 75,Random other-group primary,0.640062886752683
lot_balanced_thermo,Thermo,PRO 75,Random other-group primary,0.47485944166234173
lot_balanced_thermo,Thermo,PRO 75,Random other-group primary,0.664057322489062
lot_balanced_thermo,Thermo,PRO 76,True same sample,0.7569578808588493
lot_balanced_thermo,Thermo,PRO 76,Best wrong primary,0.9223579963445714
lot_balanced_thermo,Thermo,PRO 76,Random same-group primary,0.7484433614744239
lot_balanced_thermo,Thermo,PRO 76,Random same-group primary,0.6050230039808978
lot_balanced_thermo,Thermo,PRO 76,Random same-group primary,0.331176465603327
lot_balanced_thermo,Thermo,PRO 76,Random same-group primary,0.27760297544501905
lot_balanced_thermo,Thermo,PRO 76,Random same-group primary,0.07561460150552071
lot_balanced_thermo,Thermo,PRO 76,Random other-group primary,0.42235098943501637
lot_balanced_thermo,Thermo,PRO 76,Random other-group primary,0.16378921842155517
lot_balanced_thermo,Thermo,PRO 76,Random other-group primary,0.564441393049696
lot_balanced_thermo,Thermo,PRO 76,Random other-group primary,0.2239166657900452
lot_balanced_thermo,Thermo,PRO 76,Random other-group primary,0.1500182951152257
lot_balanced_thermo,Thermo,PRO 77,True same sample,0.740867030536475
lot_balanced_thermo,Thermo,PRO 77,Best wrong primary,0.8562145508793263
lot_balanced_thermo,Thermo,PRO 77,Random same-group primary,0.5280523631023845
lot_balanced_thermo,Thermo,PRO 77,Random same-group primary,0.7407160246526941
lot_balanced_thermo,Thermo,PRO 77,Random same-group primary,0.6510700718873212
lot_balanced_thermo,Thermo,PRO 77,Random same-group primary,0.695023399064809
lot_balanced_thermo,Thermo,PRO 77,Random same-group primary,0.6149773807919818
lot_balanced_thermo,Thermo,PRO 77,Random other-group primary,0.6231517428632263
lot_balanced_thermo,Thermo,PRO 77,Random other-group primary,0.7794638559193227
lot_balanced_thermo,Thermo,PRO 77,Random other-group primary,0.5267638094049717
lot_balanced_thermo,Thermo,PRO 77,Random other-group primary,0.3279382078200115
lot_balanced_thermo,Thermo,PRO 77,Random other-group primary,0.5211403195399223
lot_balanced_thermo,Thermo,PRO 78,True same sample,0.6958154740915452
lot_balanced_thermo,Thermo,PRO 78,Best wrong primary,0.9239772494749852
lot_balanced_thermo,Thermo,PRO 78,Random same-group primary,0.6058812845973386
lot_balanced_thermo,Thermo,PRO 78,Random same-group primary,0.1819908690942623
lot_balanced_thermo,Thermo,PRO 78,Random same-group primary,0.3073580339756985
lot_balanced_thermo,Thermo,PRO 78,Random same-group primary,0.8104501184722133
lot_balanced_thermo,Thermo,PRO 78,Random same-group primary,0.5933697367731067
lot_balanced_thermo,Thermo,PRO 78,Random other-group primary,0.49622076295368334
lot_balanced_thermo,Thermo,PRO 78,Random other-group primary,0.4514711865908001
lot_balanced_thermo,Thermo,PRO 78,Random other-group primary,0.3019158160492224
lot_balanced_thermo,Thermo,PRO 78,Random other-group primary,0.5094936758866533
lot_balanced_thermo,Thermo,PRO 78,Random other-group primary,0.5457309124025569
lot_balanced_thermo,Thermo,PRO 79,True same sample,0.5917779914880277
lot_balanced_thermo,Thermo,PRO 79,Best wrong primary,0.6711355066489246
lot_balanced_thermo,Thermo,PRO 79,Random same-group primary,0.5520934369104162
lot_balanced_thermo,Thermo,PRO 79,Random same-group primary,0.48628038537508994
lot_balanced_thermo,Thermo,PRO 79,Random same-group primary,0.5794864634164385
lot_balanced_thermo,Thermo,PRO 79,Random same-group primary,0.3031489584786954
lot_balanced_thermo,Thermo,PRO 79,Random same-group primary,0.6092770507131055
lot_balanced_thermo,Thermo,PRO 79,Random other-group primary,0.30947188052264263
lot_balanced_thermo,Thermo,PRO 79,Random other-group primary,0.47960461120647824
lot_balanced_thermo,Thermo,PRO 79,Random other-group primary,0.49759406247536075
lot_balanced_thermo,Thermo,PRO 79,Random other-group primary,0.559416810860486
lot_balanced_thermo,Thermo,PRO 79,Random other-group primary,0.2112737353579187
lot_balanced_thermo,Thermo,PRO 80,True same sample,0.719125732356056
lot_balanced_thermo,Thermo,PRO 80,Best wrong primary,0.783131562355216
lot_balanced_thermo,Thermo,PRO 80,Random same-group primary,0.6917583563502999
lot_balanced_thermo,Thermo,PRO 80,Random same-group primary,0.6814327248250474
lot_balanced_thermo,Thermo,PRO 80,Random same-group primary,0.6800031950967653
lot_balanced_thermo,Thermo,PRO 80,Random same-group primary,0.6793757829304861
lot_balanced_thermo,Thermo,PRO 80,Random same-group primary,0.5845419434662801
lot_balanced_thermo,Thermo,PRO 80,Random other-group primary,0.668040635892271
lot_balanced_thermo,Thermo,PRO 80,Random other-group primary,0.6336213561708994
lot_balanced_thermo,Thermo,PRO 80,Random other-group primary,0.5941484562880804
lot_balanced_thermo,Thermo,PRO 80,Random other-group primary,0.5713221082618728
lot_balanced_thermo,Thermo,PRO 80,Random other-group primary,0.4582275650739459
lot_balanced_thermo,Thermo,PRO 81,True same sample,0.7635638329677382
lot_balanced_thermo,Thermo,PRO 81,Best wrong primary,0.9251434972197654
lot_balanced_thermo,Thermo,PRO 81,Random same-group primary,0.3264048706837014
lot_balanced_thermo,Thermo,PRO 81,Random same-group primary,0.6388239395179129
lot_balanced_thermo,Thermo,PRO 81,Random same-group primary,0.49320622881824083
lot_balanced_thermo,Thermo,PRO 81,Random same-group primary,0.5773267527024913
lot_balanced_thermo,Thermo,PRO 81,Random same-group primary,0.5653035367842602
lot_balanced_thermo,Thermo,PRO 81,Random other-group primary,0.46987673797839147
lot_balanced_thermo,Thermo,PRO 81,Random other-group primary,0.3550221207641575
lot_balanced_thermo,Thermo,PRO 81,Random other-group primary,0.5469655144853643
lot_balanced_thermo,Thermo,PRO 81,Random other-group primary,0.32913849777996584
lot_balanced_thermo,Thermo,PRO 81,Random other-group primary,0.2812406497266302
lot_balanced_thermo,Thermo,PRO 82,True same sample,0.7283742597382903
lot_balanced_thermo,Thermo,PRO 82,Best wrong primary,0.7395682588570307
lot_balanced_thermo,Thermo,PRO 82,Random same-group primary,0.521966841411294
lot_balanced_thermo,Thermo,PRO 82,Random same-group primary,0.5755221141665366
lot_balanced_thermo,Thermo,PRO 82,Random same-group primary,0.6124763302156487
lot_balanced_thermo,Thermo,PRO 82,Random same-group primary,0.39284123829371637
lot_balanced_thermo,Thermo,PRO 82,Random same-group primary,0.5649947976881377
lot_balanced_thermo,Thermo,PRO 82,Random other-group primary,0.5595537583093312
lot_balanced_thermo,Thermo,PRO 82,Random other-group primary,0.23234328582048194
lot_balanced_thermo,Thermo,PRO 82,Random other-group primary,0.16570363420755715
lot_balanced_thermo,Thermo,PRO 82,Random other-group primary,0.5344107180833572
lot_balanced_thermo,Thermo,PRO 82,Random other-group primary,0.5212502099766748
lot_balanced_thermo,Thermo,PRO 83,True same sample,0.7030524747084955
lot_balanced_thermo,Thermo,PRO 83,Best wrong primary,0.8249497825047947
lot_balanced_thermo,Thermo,PRO 83,Random same-group primary,0.5029293518058399
lot_balanced_thermo,Thermo,PRO 83,Random same-group primary,0.6783514515864217
